age,gender,total_trips,days_since_last_trip,trips_30d,completed_trips_30d,cancelled_trips_30d,total_fare_30d,total_distance_30d,promo_used_trips_30d,total_events_30d,Cluster,city_Barcelona,city_Berlin,city_London,city_Milan,income_level_low,income_level_medium,signup_channel_Organic,signup_channel_Partnership,signup_channel_Referral,persona_Casual Rider,persona_Commuter,persona_Tourist,churned
-0.6923076923076923,0,0.47368421052631576,1.3333333333333333,0.75,1.0,0.0,0.7587205308930292,0.6488146655149246,0.0,0.6538461538461539,-0.5,1,0,0,0,1,0,0,1,0,1,0,0,1.0
0.5,2,0.7368421052631579,-0.375,0.25,0.3333333333333333,0.0,0.23015227246309425,-0.14012861119109316,1.0,-0.6153846153846154,0.5,0,0,0,0,0,1,0,0,1,0,1,0,0.0
-0.19230769230769232,2,1.5263157894736843,-0.20833333333333334,0.5,0.6666666666666666,0.0,1.1915505162047066,0.08561282272770901,1.0,-0.07692307692307693,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0.0
0.038461538461538464,1,-0.21052631578947367,-0.25,1.75,1.6666666666666667,2.0,1.4143057918485098,2.1384009981764085,1.0,0.38461538461538464,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0.0
-0.15384615384615385,1,0.7368421052631579,1.2916666666666667,0.25,0.3333333333333333,0.0,0.7578751598279672,-0.05259621844706783,0.0,-0.15384615384615385,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0.0
-0.5384615384615384,2,0.15789473684210525,0.16666666666666666,-0.25,-0.3333333333333333,0.0,-0.32504517451628934,-0.3800748632306363,0.0,-0.6923076923076923,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0.0
0.15384615384615385,0,-0.5263157894736842,-0.4583333333333333,0.0,0.0,0.0,-0.11285703718575975,-0.14128035320088292,1.0,-0.6538461538461539,0.5,0,0,0,1,0,1,0,1,0,0,0,0,0.0
-0.8076923076923077,2,-0.8947368421052632,0.625,-0.25,-0.3333333333333333,0.0,-0.29989538533069865,-0.3950475093579038,0.0,-0.34615384615384615,0.5,1,0,0,0,1,0,0,1,0,0,0,0,0.0
-0.7692307692307693,1,-1.105263157894737,2.0833333333333335,-0.25,-0.6666666666666666,1.0,-0.554943835659865,-0.3443708609271523,0.0,-0.6153846153846154,0.5,0,0,1,0,0,0,0,0,1,0,1,0,1.0
0.11538461538461539,2,-0.05263157894736842,-0.16666666666666666,-0.25,-0.6666666666666666,1.0,-0.554943835659865,-0.3950475093579038,0.0,-1.0,0.5,0,1,0,0,0,1,0,1,0,0,0,1,0.0
0.6923076923076923,0,0.15789473684210525,1.0416666666666667,0.0,0.0,0.0,-0.16886287024610866,-0.29676552452250693,1.0,0.038461538461538464,0.5,0,1,0,0,0,1,1,0,0,0,0,1,0.0
-0.7692307692307693,2,0.2631578947368421,-0.5416666666666666,0.75,0.6666666666666666,1.0,0.9116058880094686,0.2741145983299741,0.0,1.1923076923076923,-0.5,0,0,0,0,0,1,0,1,0,0,0,0,0.0
-0.07692307692307693,2,0.8421052631578947,0.25,-0.25,-0.3333333333333333,0.0,-0.2244460177739267,-0.469526825990978,0.0,-0.6538461538461539,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0.0
-0.9230769230769231,1,0.8421052631578947,-0.125,0.25,0.3333333333333333,0.0,0.2762249955089662,-0.05605144447643724,2.0,0.23076923076923078,-0.5,0,0,0,0,0,1,0,1,0,1,0,0,0.0
0.0,0,-0.47368421052631576,1.2083333333333333,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,0.34615384615384615,-1.0,1,0,0,0,1,0,0,0,0,1,0,0,0.0
-0.5,2,0.47368421052631576,2.0833333333333335,6.0,7.333333333333333,2.0,7.08002493844642,5.5410308090987614,3.0,1.1538461538461537,0.0,0,1,0,0,0,1,1,0,0,1,0,0,0.0
0.6538461538461539,1,0.0,2.0833333333333335,1.0,1.3333333333333333,0.0,0.6065537391818923,1.3360207313561765,0.0,-0.5384615384615384,0.5,0,0,0,0,0,1,0,0,1,0,1,0,0.0
-0.6153846153846154,2,-0.15789473684210525,-0.16666666666666666,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,0.038461538461538464,-1.0,0,0,1,0,0,0,0,1,0,1,0,0,0.0
0.6153846153846154,0,1.263157894736842,0.9583333333333334,0.0,0.0,0.0,-0.012469223209662591,0.006142624052212446,0.0,-0.19230769230769232,0.5,0,1,0,0,0,1,0,1,0,1,0,0,0.0
0.07692307692307693,2,-0.8421052631578947,-0.4583333333333333,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,0.038461538461538464,-1.0,0,0,0,1,0,1,0,1,0,1,0,0,0.0
0.07692307692307693,2,-0.2631578947368421,-0.20833333333333334,2.25,2.6666666666666665,1.0,2.8831802859467635,1.6842307323159615,1.0,-0.19230769230769232,0.0,0,1,0,0,0,1,0,1,0,0,0,0,1.0
-0.3076923076923077,0,-1.105263157894737,2.0833333333333335,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-0.6538461538461539,-1.0,0,0,0,1,0,1,0,0,1,0,0,1,0.0
0.7692307692307693,0,-0.21052631578947367,-0.2916666666666667,0.0,0.0,0.0,-0.17456912493527635,0.0614262405221231,0.0,1.0769230769230769,-0.5,1,0,0,0,1,0,0,1,0,0,0,0,0.0
0.8846153846153846,0,-0.2631578947368421,-0.5833333333333334,-0.25,-0.6666666666666666,1.0,-0.554943835659865,-0.20808138976869175,0.0,-0.07692307692307693,0.5,0,0,0,1,0,1,0,0,1,1,0,0,0.0
0.5769230769230769,2,-0.7368421052631579,0.08333333333333333,-0.25,-0.3333333333333333,0.0,-0.23226570012574896,-0.5919953930319608,0.0,0.0,0.5,1,0,0,0,1,0,1,0,0,0,0,0,1.0
0.9230769230769231,1,-0.15789473684210525,1.125,1.25,1.0,2.0,0.8585588536768362,0.8799308954794127,1.0,1.8846153846153846,-0.5,0,0,0,1,0,1,0,1,0,1,0,0,0.0
0.038461538461538464,0,-0.2631578947368421,1.875,0.25,-0.3333333333333333,2.0,-0.19401265943169935,-0.031864862270851266,0.0,-0.5769230769230769,0.5,0,0,0,0,0,1,1,0,0,0,0,1,1.0
0.8461538461538461,0,-0.5263157894736842,-0.3333333333333333,0.25,0.3333333333333333,0.0,0.4704489977069311,0.2944620405029274,0.0,0.38461538461538464,-0.5,0,0,0,1,0,1,0,0,1,0,0,1,0.0
0.4230769230769231,1,0.42105263157894735,-0.5,-0.25,-0.3333333333333333,0.0,-0.0705884839326662,-0.5148286783760437,0.0,-1.1153846153846154,0.5,0,1,0,0,0,1,0,0,1,0,0,1,0.0
-0.6538461538461539,2,0.7368421052631579,0.5833333333333334,1.5,1.3333333333333333,2.0,1.6241268901968662,0.9298397159036376,2.0,0.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
-0.3076923076923077,0,-1.105263157894737,-0.5416666666666666,-0.25,-0.3333333333333333,0.0,-0.30517895448733534,-0.24455322007870234,0.0,-1.0384615384615385,0.5,0,0,0,1,0,1,0,0,1,0,0,1,0.0
0.46153846153846156,2,0.0,-0.20833333333333334,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,0.9230769230769231,-1.0,0,1,0,0,0,1,0,1,0,0,1,0,0.0
0.9615384615384616,2,-0.05263157894736842,-0.5416666666666666,4.25,4.0,5.0,2.8056597592805894,4.427296285632019,3.0,-0.19230769230769232,0.0,0,0,0,0,0,1,0,1,0,0,1,0,0.0
-0.15384615384615385,1,0.10526315789473684,-0.4583333333333333,-0.25,-0.3333333333333333,0.0,-0.34956093540308353,-0.24724061810154518,0.0,1.1923076923076923,-0.5,0,0,1,0,0,0,0,0,0,0,1,0,0.0
-0.38461538461538464,2,0.5263157894736842,1.375,-0.25,-0.3333333333333333,0.0,-0.15935244576416263,-0.45455417986371055,0.0,-0.8076923076923077,0.5,1,0,0,0,1,0,0,0,0,1,0,0,1.0
-0.8461538461538461,2,-0.10526315789473684,0.2916666666666667,0.25,0.3333333333333333,0.0,0.3814736931091692,0.30329206257798264,0.0,0.2692307692307692,-0.5,0,0,0,0,0,1,0,0,1,0,0,1,0.0
0.0,0,-0.5263157894736842,0.9166666666666666,0.0,0.0,0.0,-0.18175477898830225,0.2526154141472311,0.0,-1.1153846153846154,0.5,1,0,0,0,1,0,0,1,0,0,0,1,0.0
0.19230769230769232,0,-0.5789473684210527,0.2916666666666667,-0.25,-0.3333333333333333,0.0,-0.3662570139380555,-0.5939149630482772,0.0,1.0384615384615385,-0.5,1,0,0,0,1,0,0,1,0,0,1,0,0.0
-0.038461538461538464,2,-0.631578947368421,0.9583333333333334,0.75,0.6666666666666666,1.0,0.4825800724905689,0.6883578078510414,2.0,0.8461538461538461,-0.5,1,0,0,0,1,0,0,0,1,0,0,1,0.0
0.07692307692307693,2,-0.3157894736842105,1.3333333333333333,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-0.19230769230769232,-1.0,0,0,0,0,0,1,1,0,0,0,0,1,0.0
-0.34615384615384615,2,1.1578947368421053,0.4166666666666667,-0.25,-0.3333333333333333,0.0,-0.4129637652827238,-0.53671177656205,0.0,-0.9615384615384616,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0.0
0.9230769230769231,1,-1.105263157894737,-0.5833333333333334,-0.25,-0.3333333333333333,0.0,-0.40260796973571594,-0.27296285632018424,0.0,0.5,-0.5,0,0,0,1,0,1,0,0,0,0,0,1,0.0
0.6923076923076923,1,1.2105263157894737,1.5833333333333333,4.25,4.666666666666667,3.0,5.701774222522799,4.681831269795565,1.0,0.7692307692307693,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
-0.7307692307692307,2,-0.631578947368421,-0.5,-0.25,-0.3333333333333333,0.0,-0.39753574334534475,-0.20539399174584885,0.0,1.9230769230769231,-0.5,0,0,0,1,0,1,1,0,0,1,0,0,0.0
-0.34615384615384615,1,-0.47368421052631576,0.08333333333333333,-0.25,-0.3333333333333333,0.0,-0.3182822059957944,-0.2921585564833477,0.0,0.0,0.5,0,0,0,0,0,1,0,0,1,0,0,0,0.0
0.6538461538461539,1,-1.105263157894737,1.625,-0.25,-0.3333333333333333,0.0,-0.3761901239525325,-0.475285536039927,0.0,-0.8846153846153846,0.5,0,0,0,1,0,1,0,0,1,0,0,0,0.0
-0.038461538461538464,2,0.42105263157894735,-0.25,1.75,2.3333333333333335,0.0,2.3866938594359266,2.5422785296093675,2.0,-0.2692307692307692,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0.0
0.15384615384615385,2,0.631578947368421,-0.375,0.25,0.3333333333333333,0.0,0.3656229856392591,0.21729532584701028,0.0,-0.7307692307692307,0.5,0,0,0,0,0,1,0,1,0,0,0,0,0.0
-0.34615384615384615,1,0.21052631578947367,1.6666666666666667,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-0.4230769230769231,-1.0,0,0,0,0,0,1,1,0,0,0,0,0,0.0
-0.15384615384615385,1,-0.21052631578947367,-0.25,-0.25,-0.3333333333333333,0.0,-0.30369955512347707,-0.6077358671657548,0.0,0.7692307692307693,-0.5,1,0,0,0,1,0,1,0,0,0,0,1,0.0
0.23076923076923078,1,1.1578947368421053,0.875,0.25,0.0,1.0,0.12139528494288471,0.2652845762549189,1.0,1.2307692307692308,-0.5,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0.34615384615384615,0,0.0,1.9583333333333333,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,1.2692307692307692,-1.0,0,1,0,0,0,1,0,0,1,0,1,0,1.0
-0.7307692307692307,1,0.6842105263157895,1.0833333333333333,-0.25,-0.3333333333333333,0.0,-0.4036646835670433,-0.4134753815145407,0.0,0.15384615384615385,0.5,0,0,0,0,0,1,0,0,1,0,0,0,0.0
0.23076923076923078,1,1.5263157894736843,0.625,0.0,-0.6666666666666666,2.0,-0.5041793032028997,0.27795373836260684,1.0,-0.38461538461538464,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0.0
0.7307692307692307,0,-0.42105263157894735,0.625,0.75,1.0,0.0,1.2703813680217262,0.7804971686342259,1.0,-0.038461538461538464,0.5,0,1,0,0,0,1,0,0,1,1,0,0,0.0
0.0,2,0.42105263157894735,-0.4166666666666667,0.0,0.0,0.0,-0.14899665021715475,-0.1021211248680295,1.0,-0.5,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0.0
-0.6923076923076923,2,-0.6842105263157895,-0.125,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-0.19230769230769232,-1.0,1,0,0,0,1,0,1,0,0,0,0,1,1.0
0.5769230769230769,2,1.5263157894736843,-0.08333333333333333,0.0,-0.3333333333333333,1.0,-0.0011835194910866389,0.0019195700163163725,0.0,1.1923076923076923,-0.5,0,0,1,0,0,0,1,0,0,0,0,0,0.0
0.8846153846153846,0,-0.05263157894736842,-0.5833333333333334,4.5,6.0,0.0,4.219881014022594,5.17554467799213,4.0,-0.2692307692307692,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0.0
-0.23076923076923078,2,1.0,-0.5,0.5,0.6666666666666666,0.0,0.33518962729703183,0.6280833093387082,1.0,-0.7692307692307693,0.5,0,1,0,0,0,1,0,0,1,1,0,0,0.0
0.5769230769230769,0,1.105263157894737,0.7083333333333334,0.25,0.3333333333333333,0.0,0.37154058309469223,0.028025722238218656,1.0,0.9615384615384616,-0.5,0,0,1,0,0,0,0,0,0,0,1,0,0.0
0.8076923076923077,2,1.5263157894736843,1.4583333333333333,1.25,1.3333333333333333,1.0,1.3864508152547212,1.4389096842307325,1.0,-0.8846153846153846,0.5,0,0,1,0,0,0,0,1,0,0,1,0,0.0
0.6153846153846154,0,-1.105263157894737,0.20833333333333334,0.0,0.0,0.0,0.11285703718575975,-0.5378635185718399,1.0,1.0,-0.5,0,0,0,1,0,1,0,1,0,1,0,0,0.0
-0.8461538461538461,0,-0.2631578947368421,-0.5416666666666666,-0.25,-0.3333333333333333,0.0,-0.4083142244248836,-0.30444380458777226,0.0,0.6153846153846154,-0.5,0,0,0,0,0,1,0,1,0,0,0,0,1.0
0.15384615384615385,2,0.05263157894736842,-0.125,0.25,0.3333333333333333,0.0,0.4491033783141188,0.3846818312697957,1.0,0.11538461538461539,-0.5,0,0,0,1,0,1,0,0,0,0,1,0,0.0
0.23076923076923078,2,1.5263157894736843,-0.4166666666666667,4.0,4.333333333333333,3.0,4.334851478871008,3.932815049428928,2.0,-0.2692307692307692,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0.0
-0.9615384615384616,1,0.7368421052631579,1.125,-0.25,-0.3333333333333333,0.0,-0.2523432629209684,-0.2675880602744985,1.0,0.6153846153846154,-0.5,0,1,0,0,0,1,1,0,0,0,0,0,0.0
-0.5769230769230769,2,-0.42105263157894735,-0.5833333333333334,-0.25,-0.3333333333333333,0.0,-0.39816977164414113,-0.5205873884249927,0.0,-1.0384615384615385,0.5,0,0,0,1,0,1,0,0,1,0,0,0,0.0
0.5384615384615384,1,-0.05263157894736842,0.041666666666666664,0.25,-0.3333333333333333,2.0,-0.31785952046326343,0.4334389096842308,0.0,1.0384615384615385,-0.5,0,0,0,1,0,1,0,0,0,0,0,0,0.0
-0.19230769230769232,1,-0.42105263157894735,2.0833333333333335,-0.25,-0.6666666666666666,1.0,-0.554943835659865,-0.4146271235243305,0.0,-0.8076923076923077,0.5,1,0,0,0,1,0,1,0,0,0,1,0,1.0
-0.5384615384615384,0,-1.0,0.16666666666666666,0.0,0.0,0.0,-0.049454207306119435,0.11747768499856041,1.0,-0.15384615384615385,0.5,0,0,0,1,0,1,0,0,1,0,0,0,0.0
-0.5769230769230769,2,0.631578947368421,0.041666666666666664,0.25,0.3333333333333333,0.0,0.2836219923282576,0.020731356176216496,0.0,0.7307692307692307,-0.5,1,0,0,0,1,0,0,0,0,0,0,1,0.0
-0.8846153846153846,1,0.42105263157894735,0.8333333333333334,-0.25,-0.3333333333333333,0.0,-0.27305485401498425,-0.4138592955178039,0.0,-1.1923076923076923,0.5,0,0,0,1,0,1,0,1,0,0,0,0,0.0
-0.7692307692307693,1,0.9473684210526315,-0.3333333333333333,0.0,0.0,0.0,-0.09172276055921297,-0.003071312026106087,1.0,-0.4230769230769231,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0.0
-0.2692307692307692,0,-0.8421052631578947,1.7083333333333333,-0.25,-0.3333333333333333,0.0,-0.32272040408736913,-0.5635857567904788,0.0,-0.2692307692307692,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0.0
0.3076923076923077,0,-1.105263157894737,-0.5833333333333334,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-0.15384615384615385,-1.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
0.5,1,0.42105263157894735,-0.5833333333333334,0.5,0.3333333333333333,1.0,0.8447793053163276,0.4127075535080142,1.0,0.3076923076923077,-0.5,0,0,1,0,0,0,0,0,1,1,0,0,0.0
-0.9615384615384616,2,-1.0,-0.125,1.5,2.0,0.0,1.5379413101138086,1.5291294749976005,1.0,-1.0384615384615385,0.5,1,0,0,0,1,0,0,0,0,0,1,0,0.0
0.5384615384615384,0,1.2105263157894737,-0.375,-0.25,-0.3333333333333333,0.0,-0.0705884839326662,-0.3766196372012669,1.0,0.46153846153846156,-0.5,0,0,1,0,0,0,0,1,0,0,1,0,0.0
-0.5,1,-0.15789473684210525,-0.5833333333333334,-0.25,-0.6666666666666666,1.0,-0.54408081747382,-0.4979364622324599,0.0,0.9230769230769231,-0.5,0,0,1,0,0,0,0,1,0,0,1,0,0.0
0.6538461538461539,1,0.42105263157894735,-0.125,2.5,3.3333333333333335,0.0,2.3562605010936997,1.937997888472982,2.0,0.7692307692307693,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0.0
-0.34615384615384615,0,-0.47368421052631576,0.125,0.5,0.6666666666666666,0.0,0.4989802711527693,0.65764468758998,1.0,-0.07692307692307693,0.5,1,0,0,0,1,0,0,0,1,1,0,0,0.0
0.34615384615384615,1,0.631578947368421,-0.5416666666666666,-0.25,-0.3333333333333333,0.0,-0.13842951190388136,-0.2798733083789231,0.0,0.0,0.5,0,0,1,0,0,0,0,0,1,0,1,0,0.0
-0.8076923076923077,1,1.5263157894736843,0.25,0.0,0.0,0.0,0.464531400251498,-0.46991073999424127,0.0,-1.1923076923076923,0.5,0,0,1,0,0,0,1,0,0,1,0,0,0.0
-0.4230769230769231,1,0.5789473684210527,-0.3333333333333333,0.25,0.3333333333333333,0.0,0.06741834243868422,0.05298013245033122,0.0,-0.7692307692307693,0.5,0,0,0,0,0,1,0,0,0,0,0,1,1.0
-0.5,0,-0.21052631578947367,0.20833333333333334,0.5,0.3333333333333333,1.0,0.5556624010651676,0.900278337652366,0.0,0.8461538461538461,-0.5,1,0,0,0,1,0,0,0,1,0,1,0,0.0
-0.8461538461538461,0,-0.5789473684210527,1.125,-0.25,-0.3333333333333333,0.0,-0.40662348229475986,-0.3800748632306363,0.0,1.2307692307692308,-0.5,1,0,0,0,1,0,0,0,0,0,1,0,0.0
-0.07692307692307693,1,-0.2631578947368421,-0.5833333333333334,-0.25,-0.3333333333333333,0.0,-0.2950345017065929,-0.3067472886073519,0.0,-0.5769230769230769,0.5,1,0,0,0,1,0,0,0,0,1,0,0,1.0
-0.15384615384615385,1,0.5789473684210527,-0.5416666666666666,0.5,0.6666666666666666,0.0,0.2333224139570764,0.13820904117477692,1.0,-0.8076923076923077,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0.0
0.15384615384615385,0,1.5263157894736843,1.4583333333333333,0.25,0.3333333333333333,0.0,0.389082032694726,0.262597178232076,2.0,-0.7692307692307693,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0.5,1,-0.10526315789473684,-0.4583333333333333,0.0,0.0,0.0,-0.1737237538702144,-0.5144447643727804,0.0,0.7692307692307693,-0.5,0,0,0,0,0,1,0,0,0,0,1,0,0.0
0.23076923076923078,1,-1.0526315789473684,0.6666666666666666,-0.25,-0.3333333333333333,0.0,-0.46791288451174545,-0.2860159324311354,0.0,-0.15384615384615385,0.5,0,0,0,1,0,1,0,1,0,1,0,0,0.0
0.8461538461538461,1,0.47368421052631576,-0.5833333333333334,1.25,1.0,2.0,0.7015311783415935,0.9140992417698437,1.0,-0.8846153846153846,0.5,1,0,0,0,1,0,1,0,0,0,1,0,0.0
0.46153846153846156,1,0.0,0.7083333333333334,4.25,5.666666666666667,0.0,5.579026343875816,3.572703714367982,0.0,0.8846153846153846,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0.0
0.8076923076923077,2,-0.3684210526315789,-0.5833333333333334,-0.25,-0.3333333333333333,0.0,-0.4334640136104742,-0.38967271331221803,0.0,0.6153846153846154,-0.5,1,0,0,0,1,0,0,1,0,0,0,0,0.0
0.11538461538461539,0,1.4736842105263157,0.9583333333333334,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-0.9230769230769231,-1.0,0,0,1,0,0,0,0,0,1,0,1,0,1.0
-0.46153846153846156,1,-0.15789473684210525,1.9583333333333333,-0.25,-0.3333333333333333,0.0,-0.4622066298225779,-0.4764372780497168,0.0,1.2307692307692308,-0.5,1,0,0,0,1,0,1,0,0,0,0,1,0.0
-0.9230769230769231,0,0.631578947368421,0.4583333333333333,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-1.1538461538461537,-1.0,0,0,1,0,0,0,0,0,0,0,0,1,1.0
-0.9230769230769231,0,-0.3157894736842105,0.8333333333333334,0.0,0.0,0.0,-0.09362484545560218,0.01458873212400432,1.0,-0.4230769230769231,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0.0
0.5769230769230769,0,-0.9473684210526315,2.0833333333333335,-0.25,-0.6666666666666666,1.0,-0.5320765483499414,-0.5251943564641519,0.0,1.6153846153846154,-0.5,0,0,0,0,0,1,0,0,1,0,0,0,1.0
0.3076923076923077,1,-0.47368421052631576,-0.20833333333333334,0.75,0.6666666666666666,1.0,0.6002557247471813,0.9263844898742682,0.0,-0.46153846153846156,0.5,0,0,0,0,0,1,0,1,0,0,0,1,0.0
0.34615384615384615,2,-0.5263157894736842,-0.4166666666666667,0.5,0.0,2.0,0.01969714581594156,0.8307899030617142,1.0,0.19230769230769232,-0.5,0,0,0,1,0,1,0,0,1,0,1,0,0.0
0.2692307692307692,2,0.8947368421052632,0.20833333333333334,-0.25,-0.3333333333333333,0.0,-0.0705884839326662,-0.46069680391592277,1.0,0.6538461538461539,-0.5,0,0,1,0,0,0,0,0,1,0,0,1,0.0
0.15384615384615385,2,-0.15789473684210525,-0.25,-0.25,-0.3333333333333333,0.0,-0.14434710935931447,-0.25184758614070446,0.0,-0.38461538461538464,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0.0
0.7692307692307693,1,-1.105263157894737,1.3333333333333333,0.0,-0.3333333333333333,1.0,-0.23484408187418765,-0.41693060754391015,0.0,-0.7692307692307693,0.5,0,0,0,1,0,1,0,0,0,0,1,0,0.0
-0.6923076923076923,2,-0.8947368421052632,-0.16666666666666666,0.75,0.6666666666666666,1.0,0.42691238785624475,0.6111910931951243,0.0,-0.8846153846153846,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0.0
-0.3076923076923077,2,1.2105263157894737,0.3333333333333333,0.0,-0.6666666666666666,2.0,-0.5003328648568682,-0.11325463096266433,0.0,0.5,-0.5,0,0,0,0,0,1,1,0,0,1,0,0,0.0
-0.11538461538461539,0,0.0,1.5416666666666667,1.0,1.3333333333333333,0.0,0.9309648853993854,0.5086860543238315,1.0,-0.8846153846153846,0.5,0,0,0,0,0,1,0,0,1,1,0,0,0.0
0.6923076923076923,2,-0.2631578947368421,1.1666666666666667,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-0.6923076923076923,-1.0,0,0,0,1,0,1,0,1,0,0,0,1,0.0
-0.5,0,1.0526315789473684,-0.5833333333333334,1.75,1.6666666666666667,2.0,2.0994790400811563,1.51262117285728,2.0,-0.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
-0.8076923076923077,1,-0.05263157894736842,0.08333333333333333,0.5,0.3333333333333333,1.0,0.7292170807223698,0.163931279393416,1.0,-0.15384615384615385,0.5,0,0,0,0,0,1,1,0,0,0,1,0,1.0
0.23076923076923078,1,0.6842105263157895,-0.5833333333333334,-0.25,-0.3333333333333333,0.0,-0.3284266587765368,-0.1566369133314137,0.0,-0.6153846153846154,0.5,0,1,0,0,0,1,0,0,1,0,1,0,0.0
-0.6538461538461539,0,-0.6842105263157895,-0.08333333333333333,-0.25,-0.6666666666666666,1.0,-0.5427282237697211,-0.4023418754199059,1.0,0.07692307692307693,0.5,0,0,0,1,0,1,0,1,0,0,0,1,0.0
-0.2692307692307692,1,0.47368421052631576,0.75,-0.25,-0.3333333333333333,0.0,-0.25614743271374685,-0.19080525962184466,1.0,2.0,-0.5,0,0,1,0,0,0,0,0,1,0,0,0,0.0
0.038461538461538464,2,-0.15789473684210525,-0.2916666666666667,0.25,0.3333333333333333,0.0,0.004015512559043913,0.4303675976581246,1.0,0.07692307692307693,0.5,0,0,0,0,0,1,1,0,0,0,0,1,0.0
0.38461538461538464,0,-0.47368421052631576,1.375,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,1.2307692307692308,-1.0,0,0,0,1,0,1,1,0,0,1,0,0,0.0
0.9615384615384616,0,0.5263157894736842,-0.5833333333333334,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-1.2692307692307692,-1.0,0,1,0,0,0,1,0,1,0,0,1,0,0.0
-0.6153846153846154,0,0.0,-0.5833333333333334,1.5,1.3333333333333333,2.0,2.084600509336067,1.8854016700259144,0.0,0.07692307692307693,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0.0
0.7692307692307693,2,-0.15789473684210525,0.20833333333333334,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,0.34615384615384615,-1.0,0,1,0,0,0,1,0,0,0,0,0,1,0.0
-0.5769230769230769,1,0.5789473684210527,0.041666666666666664,1.25,1.6666666666666667,0.0,1.8936311857385908,1.2292926384489875,1.0,0.8846153846153846,-0.5,0,1,0,0,0,1,0,0,1,0,0,0,0.0
0.11538461538461539,0,0.47368421052631576,1.4166666666666667,-0.25,-0.3333333333333333,0.0,-0.28214259296439936,-0.32056819272482956,0.0,0.23076923076923078,-0.5,0,1,0,0,0,1,0,0,0,0,0,1,0.0
0.6538461538461539,0,-1.105263157894737,2.0833333333333335,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-0.038461538461538464,-1.0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
-0.5769230769230769,2,-0.15789473684210525,-0.3333333333333333,0.5,0.3333333333333333,1.0,0.27009605528726766,0.45148286783760444,1.0,0.2692307692307692,-0.5,0,0,0,1,0,1,0,0,1,0,0,1,1.0
0.9230769230769231,1,-0.10526315789473684,-0.5,0.0,0.0,0.0,-0.2798178225354792,0.04683750839811891,0.0,0.8076923076923077,-0.5,1,0,0,0,1,0,1,0,0,1,0,0,0.0
0.2692307692307692,0,-0.7894736842105263,-0.2916666666666667,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,0.038461538461538464,-1.0,0,0,0,1,0,1,0,1,0,0,0,1,0.0
